map2	mpp	map1	5	10		0	3.9997	3.09861	7.09831	2.3661	0.509559	map2	map2	5	10		1.93601	2.55595	4.49196	2.24598	0.320519	map1	mpp	map2	mpp	5	10		1.00906	5.99975	2.49776	3.9997	13.5063	3.37657	0.64027
map2	mpp	map2	5	11		0.109631	3.9997	0.0328599	4.14219	1.38073	0.345998	map2	map1	5	11		0	0	0	0	0	map2	mpp	map1	mpp	5	11		0.0624781	5.99975	3.83393	3.9997	13.8959	3.47396	0.623874
map2	mpp	map2	5	12		1.46693	3.9997	1.30673	6.77337	2.25779	0.539342	map1	map1	5	12		3.08201	3.87524	6.95726	3.47863	0.47133	map1	mpp	map2	mpp	5	12		2.61335	5.99975	1.44924	3.9997	14.062	3.51551	0.686147
map2	mpp	map2	5	13		0.653723	3.9997	0.667219	5.32064	1.77355	0.436189	map2	map1	5	13		0	0	0	0	0	map2	mpp	map2	mpp	5	13		0.261111	5.99975	0.78879	3.9997	11.0493	2.76234	0.488643
map2	mpp	map2	6	7		0.334936	3.9997	0.211011	4.54564	1.51522	0.378778	map2	map1	6	7		0	0	0	0	0	map2	mpp	map1	mpp	6	7		0.00456797	5.99975	4.7013	3.9997	14.7053	3.67633	0.652476
map2	mpp	map2	6	8		2.28607	3.9997	0.595224	6.88099	2.29366	0.553632	map2	map1	6	8		0.390569	0.79265	1.18322	0.59161	0.0894089	map2	mpp	map1	mpp	6	8		0.626546	5.99975	0	3.9997	10.626	2.6565	0.465486
map2	mpp	map2	6	9		1.21095	3.9997	1.77095	6.98161	2.3272	0.54607	map2	map1	6	9		0	0	0	0	0	map2	mpp	map1	mpp	6	9		0.29544	5.99975	0.733823	3.9997	11.0287	2.75718	0.488096
map1	mpp	map2	6	10		0.0947486	3.9997	0.742143	4.83659	1.6122	0.390802	map2	map1	6	10		0	0	0	0	0	map2	mpp	map2	mpp	6	10		0.193034	5.99975	0.592805	3.9997	10.7853	2.69632	0.470411
map2	mpp	map2	6	11		0.184929	3.9997	0.358512	4.54314	1.51438	0.3748	map2	map1	6	11		0	0	0	0	0	map2	mpp	map1	mpp	6	11		0.0110515	5.99975	3.54454	3.9997	13.555	3.38876	0.607266
map2	mpp	map2	6	12		1.64693	3.9997	1.39641	7.04303	2.34768	0.557708	map1	map1	6	12		1.93668	1.46303	3.39971	1.69985	0.254876	map1	mpp	map2	mpp	6	12		0.192739	5.99975	1.84632	3.9997	12.0385	3.00963	0.543325
map2	mpp	map2	6	13		0.186992	3.9997	0.24166	4.42835	1.47612	0.367294	map2	map1	6	13		0	0	0	0	0	map2	mpp	map2	mpp	6	13		0.271573	5.99975	0.29795	3.9997	10.569	2.64224	0.45757
map1	mpp	map2	7	8		0.838773	3.9997	0.852165	5.69064	1.89688	0.46314	map2	map2	7	8		0.883589	0.390488	1.27408	0.637038	0.103203	map1	mpp	map2	mpp	7	8		0.446335	5.99975	0	3.9997	10.4458	2.61145	0.451156
map1	mpp	map2	7	9		0.035807	3.9997	1.91067	5.94618	1.98206	0.452807	map2	map2	7	9		1.26313	1.66651	2.92963	1.46482	0.216936	map1	mpp	map2	mpp	7	9		0.229577	5.99975	2.85859	3.9997	13.0876	3.2719	0.596216
map1	mpp	map2	7	10		0	3.9997	0.470157	4.46985	1.48995	0.364577	map1	map2	7	10		0.000147354	0.151701	0.151848	0.0759242	0.010874	map1	mpp	map2	mpp	7	10		0.192002	5.99975	2.89391	3.9997	13.0854	3.27134	0.594615
map1	mpp	map2	7	11		0	3.9997	0	3.9997	1.33323	0.333315	map2	map2	7	11		0	0	0	0	0	map1	mpp	map2	mpp	7	11		0	5.99975	0	3.9997	9.99944	2.49986	0.413002
map1	mpp	map2	7	12		0	3.9997	0	3.9997	1.33323	0.333315	map1	map2	7	12		0	0	0	0	0	map1	mpp	map2	mpp	7	12		0	5.99975	0	3.9997	9.99944	2.49986	0.413002
map1	mpp	map2	7	13		0	3.9997	0	3.9997	1.33323	0.333315	map1	map2	7	13		0	0	0	0	0	map1	mpp	map2	mpp	7	13		0	5.99975	0	3.9997	9.99944	2.49986	0.413002
map1	mpp	map2	8	9		2.86524	3.9997	0.84067	7.70561	2.56854	0.60571	map1	map2	8	9		0.00795711	0.802794	0.810751	0.405376	0.0564194	map1	mpp	map2	mpp	8	9		0.551793	5.99975	0.961717	3.9997	11.513	2.87824	0.523061
map1	mpp	map2	8	10		1.76765	3.9997	0.324902	6.09225	2.03075	0.500709	map1	map2	8	10		0.196865	0.218379	0.415243	0.207622	0.0331193	map1	mpp	map2	mpp	8	10		2.28067	5.99975	0.389456	3.9997	12.6696	3.16739	0.602784
map2	mpp	map2	8	11		0.668502	3.9997	0.692553	5.36075	1.78692	0.439031	map1	map1	8	11		0.865523	2.84851	3.71403	1.85702	0.254903	map1	mpp	map2	mpp	8	11		0.29433	5.99975	0.231198	3.9997	10.525	2.63124	0.454913
map2	mpp	map2	8	12		0.309738	3.9997	0.335525	4.64496	1.54832	0.384735	map1	map2	8	12		0	0	0	0	0	map1	mpp	map2	mpp	8	12		1.82864	5.99975	0.451219	3.9997	12.2793	3.06983	0.579954
map2	mpp	map2	8	13		0.462691	3.9997	0.767098	5.22949	1.74316	0.425883	map1	map1	8	13		0.592624	0.485334	1.07796	0.538979	0.0857358	map1	mpp	map2	mpp	8	13		1.61112	5.99975	0.624781	3.9997	12.2353	3.05884	0.577541
map1	mpp	map1	9	10		0.866589	3.9997	1.92549	6.79178	2.26393	0.527039	map1	map2	9	10		0.00795711	0.550072	0.558029	0.279015	0.0393435	map1	mpp	map2	mpp	9	10		0.292073	5.99975	0.61036	3.9997	10.9019	2.72547	0.479962
map2	mpp	map2	9	11		0.100201	3.9997	0.145586	4.24548	1.41516	0.352756	map1	map1	9	11		0	0	0	0	0	map2	mpp	map2	mpp	9	11		0.665496	5.99975	0.161554	3.9997	10.8265	2.70662	0.479979
map2	mpp	map2	9	12		0.739336	3.9997	0.47524	5.21427	1.73809	0.431222	map1	map1	9	12		0	0	0	0	0	map1	mpp	map2	mpp	9	12		0.0481847	5.99975	0.0727929	3.9997	10.1204	2.53011	0.422534
map2	mpp	map2	9	13		0.570112	3.9997	0.626991	5.1968	1.73227	0.426494	map1	map1	9	13		0	0	0	0	0	map1	mpp	map2	mpp	9	13		0.446104	5.99975	0.199517	3.9997	10.6451	2.66127	0.46525
map2	mpp	map2	10	11		0.0835497	3.9997	0.127166	4.21041	1.40347	0.349943	map2	map1	10	11		0	0	0	0	0	map2	mpp	map1	mpp	10	11		0	5.99975	0	3.9997	9.99944	2.49986	0.413002
map2	mpp	map2	10	12		0.284341	3.9997	0.476131	4.76017	1.58672	0.391559	map1	map1	10	12		0	0	0	0	0	map1	mpp	map1	mpp	10	12		0.714363	5.99975	1.52482	3.9997	12.2386	3.05966	0.56827
map2	mpp	map2	10	13		0.413328	3.9997	0.500267	4.91329	1.63776	0.404707	map2	map1	10	13		0	0	0	0	0	map2	mpp	map1	mpp	10	13		0.305855	5.99975	3.14213	3.9997	13.4474	3.36186	0.615446
map1	mpp	map2	11	12		0	3.9997	0	3.9997	1.33323	0.333315	map1	map2	11	12		0	0	0	0	0	map1	mpp	map2	mpp	11	12		0	5.99975	0	3.9997	9.99944	2.49986	0.413002
map1	mpp	map2	11	13		0	3.9997	0	3.9997	1.33323	0.333315	map1	map2	11	13		0	0	0	0	0	map1	mpp	map2	mpp	11	13		0	5.99975	0	3.9997	9.99944	2.49986	0.413002
map2	mpp	map1	12	13		0	3.9997	0	3.9997	1.33323	0.333315	map2	map1	12	13		0	0	0	0	0	map2	mpp	map1	mpp	12	13		0	5.99975	0	3.9997	9.99944	2.49986	0.413002
